2021-02-11 10:22:25,292 [Worker-21: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-02-11 10:22:25,293 [Worker-21: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\FH_Dortmund\Distributed and Parallel systems\Project_repo\Project_repo_for_JAVA\socrates-platoon\Platoon\maven-platoon\src\main\resources
2021-02-11 10:22:25,295 [Worker-21: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-02-11 10:22:25,296 [Worker-21: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\FH_Dortmund\Distributed and Parallel systems\Project_repo\Project_repo_for_JAVA\socrates-platoon\Platoon\maven-platoon\src\test\resources
2021-02-11 12:07:46,411 [Worker-39: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-02-11 12:07:46,412 [Worker-39: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\FH_Dortmund\Distributed and Parallel systems\Project_repo\Project_repo_for_JAVA\socrates-platoon\Platoon\maven-platoon\src\main\resources
2021-02-11 12:07:46,414 [Worker-39: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-02-11 12:07:46,415 [Worker-39: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\FH_Dortmund\Distributed and Parallel systems\Project_repo\Project_repo_for_JAVA\socrates-platoon\Platoon\maven-platoon\src\test\resources
2021-02-11 12:12:49,283 [Worker-45: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-02-11 12:12:49,284 [Worker-45: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\FH_Dortmund\Distributed and Parallel systems\Project_repo\Project_repo_for_JAVA\socrates-platoon\Platoon\maven-platoon\src\main\resources
2021-02-11 12:12:49,287 [Worker-45: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-02-11 12:12:49,288 [Worker-45: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\FH_Dortmund\Distributed and Parallel systems\Project_repo\Project_repo_for_JAVA\socrates-platoon\Platoon\maven-platoon\src\test\resources
2021-02-11 12:15:49,207 [Worker-45: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-02-11 12:15:49,208 [Worker-45: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\FH_Dortmund\Distributed and Parallel systems\Project_repo\Project_repo_for_JAVA\socrates-platoon\Platoon\maven-platoon\src\main\resources
2021-02-11 12:15:49,209 [Worker-45: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-02-11 12:15:49,210 [Worker-45: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\FH_Dortmund\Distributed and Parallel systems\Project_repo\Project_repo_for_JAVA\socrates-platoon\Platoon\maven-platoon\src\test\resources
2021-02-11 12:19:53,278 [Worker-48: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-02-11 12:19:53,279 [Worker-48: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\FH_Dortmund\Distributed and Parallel systems\Project_repo\Project_repo_for_JAVA\socrates-platoon\Platoon\maven-platoon\src\main\resources
2021-02-11 12:19:53,280 [Worker-48: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-02-11 12:19:53,281 [Worker-48: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\FH_Dortmund\Distributed and Parallel systems\Project_repo\Project_repo_for_JAVA\socrates-platoon\Platoon\maven-platoon\src\test\resources
2021-02-11 12:19:59,094 [Worker-46: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-02-11 12:19:59,094 [Worker-46: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\FH_Dortmund\Distributed and Parallel systems\Project_repo\Project_repo_for_JAVA\socrates-platoon\Platoon\maven-platoon\src\main\resources
2021-02-11 12:19:59,097 [Worker-46: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-02-11 12:19:59,098 [Worker-46: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\FH_Dortmund\Distributed and Parallel systems\Project_repo\Project_repo_for_JAVA\socrates-platoon\Platoon\maven-platoon\src\test\resources
2021-02-11 12:21:26,201 [Worker-46: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-02-11 12:21:26,202 [Worker-46: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\FH_Dortmund\Distributed and Parallel systems\Project_repo\Project_repo_for_JAVA\socrates-platoon\Platoon\maven-platoon\src\main\resources
2021-02-11 12:21:26,203 [Worker-46: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-02-11 12:21:26,206 [Worker-46: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\FH_Dortmund\Distributed and Parallel systems\Project_repo\Project_repo_for_JAVA\socrates-platoon\Platoon\maven-platoon\src\test\resources
2021-02-11 12:21:37,980 [Worker-48: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-02-11 12:21:37,981 [Worker-48: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\FH_Dortmund\Distributed and Parallel systems\Project_repo\Project_repo_for_JAVA\socrates-platoon\Platoon\maven-platoon\src\main\resources
2021-02-11 12:21:37,983 [Worker-48: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-02-11 12:21:37,985 [Worker-48: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\FH_Dortmund\Distributed and Parallel systems\Project_repo\Project_repo_for_JAVA\socrates-platoon\Platoon\maven-platoon\src\test\resources
2021-02-11 14:17:20,081 [Worker-53: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-02-11 14:17:20,082 [Worker-53: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\FH_Dortmund\Distributed and Parallel systems\Project_repo\Project_repo_for_JAVA\socrates-platoon\Platoon\maven-platoon\src\main\resources
2021-02-11 14:17:20,084 [Worker-53: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-02-11 14:17:20,085 [Worker-53: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\FH_Dortmund\Distributed and Parallel systems\Project_repo\Project_repo_for_JAVA\socrates-platoon\Platoon\maven-platoon\src\test\resources
2021-02-11 14:17:35,758 [Worker-53: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-02-11 14:17:35,758 [Worker-53: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\FH_Dortmund\Distributed and Parallel systems\Project_repo\Project_repo_for_JAVA\socrates-platoon\Platoon\maven-platoon\src\main\resources
2021-02-11 14:17:35,760 [Worker-53: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-02-11 14:17:35,762 [Worker-53: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\FH_Dortmund\Distributed and Parallel systems\Project_repo\Project_repo_for_JAVA\socrates-platoon\Platoon\maven-platoon\src\test\resources
2021-02-11 14:17:42,270 [Worker-45: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-02-11 14:17:42,271 [Worker-45: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\FH_Dortmund\Distributed and Parallel systems\Project_repo\Project_repo_for_JAVA\socrates-platoon\Platoon\maven-platoon\src\main\resources
2021-02-11 14:17:42,272 [Worker-45: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-02-11 14:17:42,275 [Worker-45: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\FH_Dortmund\Distributed and Parallel systems\Project_repo\Project_repo_for_JAVA\socrates-platoon\Platoon\maven-platoon\src\test\resources
2021-02-11 14:18:03,545 [Worker-54: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-02-11 14:18:03,546 [Worker-54: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\FH_Dortmund\Distributed and Parallel systems\Project_repo\Project_repo_for_JAVA\socrates-platoon\Platoon\maven-platoon\src\main\resources
2021-02-11 14:18:03,548 [Worker-54: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-02-11 14:18:03,551 [Worker-54: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\FH_Dortmund\Distributed and Parallel systems\Project_repo\Project_repo_for_JAVA\socrates-platoon\Platoon\maven-platoon\src\test\resources
2021-02-11 14:18:06,770 [Worker-53: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-02-11 14:18:06,772 [Worker-53: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\FH_Dortmund\Distributed and Parallel systems\Project_repo\Project_repo_for_JAVA\socrates-platoon\Platoon\maven-platoon\src\main\resources
2021-02-11 14:18:06,774 [Worker-53: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-02-11 14:18:06,778 [Worker-53: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\FH_Dortmund\Distributed and Parallel systems\Project_repo\Project_repo_for_JAVA\socrates-platoon\Platoon\maven-platoon\src\test\resources
2021-02-11 14:18:37,269 [Worker-53: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-02-11 14:18:37,270 [Worker-53: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\FH_Dortmund\Distributed and Parallel systems\Project_repo\Project_repo_for_JAVA\socrates-platoon\Platoon\maven-platoon\src\main\resources
2021-02-11 14:18:37,273 [Worker-53: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-02-11 14:18:37,276 [Worker-53: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\FH_Dortmund\Distributed and Parallel systems\Project_repo\Project_repo_for_JAVA\socrates-platoon\Platoon\maven-platoon\src\test\resources
2021-02-11 14:20:55,746 [Worker-56: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-02-11 14:20:55,747 [Worker-56: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\FH_Dortmund\Distributed and Parallel systems\Project_repo\Project_repo_for_JAVA\socrates-platoon\Platoon\maven-platoon\src\main\resources
2021-02-11 14:20:55,748 [Worker-56: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-02-11 14:20:55,749 [Worker-56: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\FH_Dortmund\Distributed and Parallel systems\Project_repo\Project_repo_for_JAVA\socrates-platoon\Platoon\maven-platoon\src\test\resources
2021-02-11 14:21:12,821 [Worker-53: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-02-11 14:21:12,823 [Worker-53: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\FH_Dortmund\Distributed and Parallel systems\Project_repo\Project_repo_for_JAVA\socrates-platoon\Platoon\maven-platoon\src\main\resources
2021-02-11 14:21:12,827 [Worker-53: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-02-11 14:21:12,829 [Worker-53: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\FH_Dortmund\Distributed and Parallel systems\Project_repo\Project_repo_for_JAVA\socrates-platoon\Platoon\maven-platoon\src\test\resources
2021-02-11 14:25:22,384 [Worker-59: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-02-11 14:25:22,385 [Worker-59: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\FH_Dortmund\Distributed and Parallel systems\Project_repo\Project_repo_for_JAVA\socrates-platoon\Platoon\maven-platoon\src\main\resources
2021-02-11 14:25:22,388 [Worker-59: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-02-11 14:25:22,390 [Worker-59: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\FH_Dortmund\Distributed and Parallel systems\Project_repo\Project_repo_for_JAVA\socrates-platoon\Platoon\maven-platoon\src\test\resources
2021-02-11 14:27:18,829 [Worker-58: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-02-11 14:27:18,831 [Worker-58: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\FH_Dortmund\Distributed and Parallel systems\Project_repo\Project_repo_for_JAVA\socrates-platoon\Platoon\maven-platoon\src\main\resources
2021-02-11 14:27:18,833 [Worker-58: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-02-11 14:27:18,834 [Worker-58: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\FH_Dortmund\Distributed and Parallel systems\Project_repo\Project_repo_for_JAVA\socrates-platoon\Platoon\maven-platoon\src\test\resources
2021-02-11 14:27:22,261 [Worker-51: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-02-11 14:27:22,262 [Worker-51: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\FH_Dortmund\Distributed and Parallel systems\Project_repo\Project_repo_for_JAVA\socrates-platoon\Platoon\maven-platoon\src\main\resources
2021-02-11 14:27:22,264 [Worker-51: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-02-11 14:27:22,268 [Worker-51: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\FH_Dortmund\Distributed and Parallel systems\Project_repo\Project_repo_for_JAVA\socrates-platoon\Platoon\maven-platoon\src\test\resources
2021-02-11 14:31:41,438 [Worker-62: Building Workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-02-11 14:31:41,509 [Worker-62: Building Workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\FH_Dortmund\Distributed and Parallel systems\Project_repo\Project_repo_for_JAVA\socrates-platoon\Platoon\maven-platoon\src\main\resources
2021-02-11 14:31:41,511 [Worker-62: Building Workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-02-11 14:31:41,512 [Worker-62: Building Workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\FH_Dortmund\Distributed and Parallel systems\Project_repo\Project_repo_for_JAVA\socrates-platoon\Platoon\maven-platoon\src\test\resources
